order_id,customer_id,order_date,country,category,product,quantity,unit_price,total_amount,status,payment_method,is_returned
ORD-002297,CUST-3528,15/04/2023,U.S.A, clothing,USB Hub,8,113.2,905.6,Delivered,Bank Transfer,Y
ORD-003832,CUST-4461,05-13-2023,United Kingdom,Home & Garden,LED Strip Lights,6,£64.23,385.38,delivered,Credit Card,TRUE
ORD-044582,CUST-1214,24/08/2023,U.S.A,electronics,Sunglasses,5,47.45,237.25,shipped,Cash,False
ORD-049277,CUST-7568,05 Jan 2022,US,Sports,Notebook Set,2,23.45,46.9,DELIVERED,PayPal,No
ORD-044576,CUST-5404,15/10/2023,U.S.A,Electronics,Backpack,9,237.54,2137.86,DELIVERED,PayPal,TRUE
ORD-046578,CUST-7106,"September 19, 2023",United Kingdom,BOOKS,Laptop Stand,1,43.16,43.16,pending,Bank Transfer,True
ORD-030602,CUST-1324,01-30-2024,U.K.,books,Bluetooth Speaker,5,249.26,1246.3,Delivered,Credit Card,True
ORD-003435,CUST-5906,2022-03-15,AUS,home & garden,Backpack,3,$259.12,777.36,pending,Cash,N
ORD-036807,CUST-4427,2023-05-07,DE, clothing,Desk Lamp,8,£239.68,1917.44,shipped,PayPal,FALSE
ORD-003078,CUST-5242,28/01/2022,germany,SPORTS,LED Strip Lights,4,£78.34,313.36,cancelled,Credit Card,False
ORD-001108,CUST-0865,2022-03-04,germany,books,Monitor Stand,2,223.17,446.34,Pending,Cash,Yes
ORD-034989,CUST-4716,05 Feb 2024,DE,Clothing,Office Chair,4,$279.79,1119.16,DELIVERED,Credit Card,FALSE
ORD-016963,CUST-4201,2023-07-10,DE,books,Office Chair,2,44.36,88.72,pending,Cash,Yes
ORD-021591,CUST-5195,2023-01-26,US,Sports ,Sunglasses,2,$231.35,462.7,DELIVERED,PayPal,True
ORD-005599,CUST-2042,01-16-2023,USA,Sports ,Sunglasses,2,£240.79,481.58,DELIVERED,Cash,TRUE
ORD-029014,CUST-1851,"June 20, 2023",USA,electronics,Office Chair,4,28.21,112.84,delivered,PayPal,False
ORD-032766,CUST-3681,26/01/2022,United Kingdom,Clothing,Monitor Stand,9,£292.57,2633.13,Delivered,Bank Transfer,TRUE
ORD-006180,CUST-6394,"August 11, 2022",canada,Sports,Bluetooth Speaker,6,134.03,804.18,Delivered,Cash,False
ORD-014812,CUST-6672,08/03/2022,United Kingdom,Sports,Python Programming Book,3,$58.94,176.82,DELIVERED,PayPal,True
ORD-002147,CUST-2701,21/06/2023,Germany,Electronics,Water Bottle,1,217.09,217.09,DELIVERED,Cash,True
ORD-040714,CUST-5388,28/02/2022,Canada,BOOKS,Notebook Set,3,270.39,811.17,pending,Credit Card,TRUE
ORD-016621,CUST-1853,2022-01-30,U.S.A,electronics,Wireless Headphones,8,19.86,158.88,cancelled,Credit Card,No
ORD-044708,CUST-3721,02/01/2024,UK,Home & Garden,Monitor Stand,8,$116.23,929.84,Shipped,PayPal,False
ORD-020767,CUST-4470,11 Aug 2023,AUS,home & garden,Python Programming Book,6,179.84,1079.04,Delivered,Credit Card,No
ORD-010916,,2024-04-27,,,Water Bottle,3,,599.22,Cancelled,PayPal,FALSE
ORD-047716,CUST-2823,2022-12-26,UK,home & garden,Sunglasses,7,$260.81,1825.67,Delivered,PayPal,True
ORD-006538,CUST-4016,28 Jan 2022,Australia,Home and Garden,Running Shoes,9,$214.97,1934.73,cancelled,Bank Transfer,Yes
ORD-036560,CUST-5264,12/09/2022,United States,Home and Garden,Running Shoes,1,$38.28,38.28,cancelled,PayPal,yes
ORD-018787,CUST-0105,2022-03-05,Canada,ELECTRONICS,Backpack,3,202.94,608.82,cancelled,Credit Card,yes
ORD-018876,CUST-0254,08 Dec 2022,USA,Home and Garden,Wireless Headphones,2,147.53,295.06,cancelled,PayPal,TRUE
ORD-014066,CUST-1008,2023-04-17,US,Home & Garden,LED Strip Lights,5,"$1,611.78",8058.9,shipped,Bank Transfer,1
ORD-049613,CUST-5399,08-20-2022,,,Desk Lamp,2,200.77,401.54,cancelled,Cash,True
ORD-018466,CUST-5283,03-28-2023,AUS, clothing,Travel Mug,6,294.79,1768.74,delivered,Cash,no
ORD-009129,CUST-6243,06/12/2023,Australia,electronics,Bluetooth Speaker,9,£197.61,1778.49,Delivered,PayPal,FALSE
ORD-022675,CUST-4635,2022-05-08,United States,home & garden,USB Hub,6,$284.49,1706.94,DELIVERED,Credit Card,yes
ORD-006066,,2022-03-26,,,Backpack,5,,1049.25,Cancelled,Cash,No
ORD-041252,CUST-2901,2024-05-01,germany,home & garden,Travel Mug,7,£87.62,613.34,cancelled,Credit Card,yes
ORD-025404,CUST-5197,"May 26, 2024",AUS,books,Notebook Set,8,46.19,82982.98,pending,Bank Transfer,1
ORD-044230,,11-19-2022,,,Travel Mug,2,,,Shipped,Credit Card,1
ORD-025285,CUST-1335,2024-03-17,canada,books,Coffee Table,6,£239.2,1435.2,Cancelled,Bank Transfer,TRUE
ORD-015551,CUST-4802,"July 18, 2023",Germany,ELECTRONICS,Notebook Set,5,157.41,787.05,DELIVERED,PayPal,FALSE
ORD-036090,CUST-2183,"May 02, 2024",United States,Books,LED Strip Lights,1,172.87,172.87,pending,Credit Card,True
ORD-026451,CUST-4642,2023-09-09,australia,Home & Garden,USB Hub,6,$205.81,1234.86,delivered,Credit Card,no
ORD-044802,CUST-7323,14 Nov 2022,AUS, clothing,USB Hub,3,"$1,697.86",5093.58,shipped,Cash,N
ORD-005166,CUST-5248,07/01/2023,UK,Home and Garden,Coffee Table,6,97.93,587.58,DELIVERED,Cash,Y
ORD-030440,CUST-0484,19 Jan 2022,U.S.A,Electronics,Backpack,1,$293.19,293.19,delivered,Bank Transfer,yes
ORD-001676,CUST-0807,"March 09, 2024",United States,books,Coffee Table,8,110.8,886.4,pending,Bank Transfer,no
ORD-037747,CUST-3924,04-22-2023,canada,Home & Garden,Monitor Stand,4,247.83,991.32,Shipped,PayPal,no
ORD-004147,CUST-2349,"September 22, 2022",United States, clothing,Water Bottle,7,$204.37,1430.59,Shipped,PayPal,Y
ORD-028936,CUST-4102,2024-04-17,United Kingdom,ELECTRONICS,Desk Lamp,8,174.81,1398.48,shipped,Bank Transfer,FALSE
ORD-023599,CUST-4592,2022-07-24,U.K.,electronics,Resistance Bands,1,100.33,100.33,cancelled,PayPal,TRUE
ORD-030251,CUST-2711,12-22-2022,Germany,electronics,Desk Lamp,4,£160.98,354.11,cancelled,Credit Card,False
ORD-004708,CUST-1130,2023-01-18,germany,Sports ,Backpack,3,222.73,668.19,cancelled,Cash,False
ORD-002586,CUST-2759,2022-03-05,Canada,Home and Garden,Resistance Bands,4,$115.5,462.0,pending,Credit Card,no
ORD-030230,CUST-6840,10-20-2023,Canada,Clothing,Mechanical Keyboard,5,£188.51,942.55,pending,PayPal,False
ORD-007516,CUST-2267,16 May 2024,CANADA,electronics,Yoga Mat,7,£224.71,1572.97,pending,Cash,TRUE
ORD-015270,,10/02/2023,,,Phone Case,2,,,Cancelled,Bank Transfer,yes
ORD-032843,CUST-7254,14 Jan 2022,australia,Sports ,Travel Mug,3,£280.07,840.21,Pending,Credit Card,False
ORD-021255,CUST-1451,2023-04-05,U.K.,Books,Laptop Stand,7,$186.92,1308.44,delivered,PayPal,Yes
ORD-023515,CUST-2887,2024-02-05,Germany,,Travel Mug,4,19.04,76.16,Delivered,PayPal,False
ORD-010905,CUST-4472,"January 25, 2023",germany,,Python Programming Book,6,37.49,224.94,Delivered,Cash,True
ORD-034044,CUST-7758,26/02/2024,US,books,Laptop Stand,6,157.34,944.04,Shipped,Credit Card,False
ORD-041729,CUST-0250,"March 31, 2022",canada,ELECTRONICS,Phone Case,9,169.59,1526.31,shipped,Cash,TRUE
ORD-020228,CUST-2436,2023-09-09,canada, clothing,Sunglasses,3,34.03,102.09,Pending,Cash,True
ORD-019512,CUST-0909,28 Apr 2022,canada,Sports ,Monitor Stand,1,23.81,23.81,delivered,Cash,True
ORD-045888,CUST-5304,07-18-2023,Canada,books,Water Bottle,2,£292.08,584.16,Cancelled,Credit Card,Y
ORD-037912,CUST-1138,2022-12-11,United Kingdom, clothing,Yoga Mat,3,"$1,635.37",4906.11,cancelled,PayPal,False
ORD-040419,CUST-6589,2022-11-25,Germany, clothing,Mechanical Keyboard,7,253.95,1777.65,Delivered,Bank Transfer,N
ORD-021765,CUST-6119,04-02-2023,USA,Books,Mechanical Keyboard,7,81.98,573.86,Cancelled,PayPal,Y
ORD-019977,CUST-2952,03 Jul 2022,germany,Home and Garden,USB Hub,3,£77.33,231.99,pending,PayPal,True
ORD-009532,CUST-2343,29 Jan 2023,,,Laptop Stand,8,191.85,1534.8,Shipped,Cash,True
ORD-045605,CUST-6979,2023-04-14,DE,ELECTRONICS,Sunglasses,6,$178.6,1071.6,Pending,Bank Transfer,False
ORD-004278,CUST-0440,09-01-2023,U.S.A,Books,Backpack,1,$33.47,33.47,Shipped,Credit Card,False
ORD-034803,CUST-3448,2022-10-27,canada,BOOKS,Resistance Bands,1,$156.71,199.32,Cancelled,PayPal,False
ORD-005122,CUST-4328,30/12/2022,germany,Sports,Resistance Bands,5,£46.33,231.65,Pending,Credit Card,TRUE
ORD-006018,,06/05/2022,,,USB Hub,8,,,delivered,Cash,Yes
ORD-025547,CUST-0637,07-15-2022,AUS,books,Coffee Table,8,138.28,1791.63,Pending,Cash,Yes
ORD-002821,CUST-5697,08/03/2024,U.S.A,Books,Backpack,4,75.03,300.12,cancelled,Cash,True
ORD-034587,CUST-3157,"June 17, 2023",United States,ELECTRONICS,Desk Lamp,8,"$1,236.14",9889.12,shipped,PayPal,N
ORD-001035,CUST-1249,12 Sep 2022,United Kingdom,SPORTS,Python Programming Book,2,242.39,484.78,cancelled,Bank Transfer,Y
ORD-000234,CUST-1253,03-27-2022,germany,ELECTRONICS,Yoga Mat,3,$245.21,735.63,Shipped,Bank Transfer,Y
ORD-033765,CUST-2916,14/04/2022,U.K.,SPORTS,Notebook Set,5,"$1,377.29",6886.45,shipped,Cash,1
ORD-032977,CUST-6275,2022-01-29,USA,SPORTS,Wireless Headphones,2,£264.84,529.68,pending,Bank Transfer,No
ORD-008531,CUST-4491,04-28-2022,US,Books,Coffee Table,9,96.78,871.02,DELIVERED,Bank Transfer,1
ORD-032170,CUST-3010,09-16-2022,AUS,SPORTS,Running Shoes,4,"$1,432.72",5730.88,Shipped,Credit Card,N
ORD-043833,CUST-4507,2022-03-02,DE, clothing,Mechanical Keyboard,7,201.73,1412.11,shipped,PayPal,1
ORD-009313,CUST-7295,11-03-2022,U.K., clothing,Monitor Stand,5,142.93,714.65,shipped,PayPal,No
ORD-030901,CUST-4300,2024-04-20,DE, clothing,Laptop Stand,6,£110.47,662.82,cancelled,PayPal,Y
ORD-000580,CUST-0617,13 Dec 2022,germany,Clothing,Laptop Stand,2,46.65,93.3,Cancelled,Bank Transfer,TRUE
ORD-001320,CUST-0494,2023-01-05,U.K.,Sports ,Running Shoes,5,"$1,625.38",8126.9,delivered,Bank Transfer,0
ORD-020205,CUST-4173,16 Sep 2022,canada,books,Resistance Bands,7,£79.46,556.22,pending,Bank Transfer,False
ORD-021642,CUST-3008,25 May 2024,AUS,Sports,Resistance Bands,5,227.74,1138.7,Cancelled,Cash,False
ORD-007176,CUST-2287,04/12/2022,USA,Sports,Laptop Stand,7,232.05,1624.35,delivered,Bank Transfer,N
ORD-012860,CUST-1352,2023-03-23,,,Office Chair,7,151.3,1059.1,delivered,Bank Transfer,Yes
ORD-030732,,02-02-2022,,,Laptop Stand,3,,,DELIVERED,Cash,yes
ORD-031762,CUST-3967,24/05/2022,CANADA,Electronics,Desk Lamp,6,£144.94,869.64,Delivered,Bank Transfer,False
ORD-037163,CUST-3358,2024-04-29,United Kingdom,home & garden,Laptop Stand,5,252.69,636.36,pending,Bank Transfer,False
ORD-032846,CUST-0042,"May 11, 2024",Canada,clothing ,Mechanical Keyboard,6,"$1,347.75",8086.5,pending,Bank Transfer,TRUE
ORD-000757,CUST-7704,2024-06-03,DE,electronics,Running Shoes,6,225.31,1351.86,pending,Cash,1
ORD-038588,,21/12/2023,,,Bluetooth Speaker,5,,1179.05,shipped,Credit Card,True
ORD-020258,CUST-2280,"April 28, 2022",United States,Electronics,Phone Case,3,"$1,479.63",4438.89,DELIVERED,PayPal,1
ORD-044209,CUST-0747,2022-07-19,DE,Books,Office Chair,1,£258.41,258.41,Delivered,Bank Transfer,0
ORD-033568,CUST-6437,29/06/2022,U.K.,SPORTS,Running Shoes,9,181.17,1630.53,Shipped,Credit Card,Yes
ORD-014927,CUST-7454,10/09/2023,USA,Electronics,Yoga Mat,3,$27.87,83.61,pending,Credit Card,True
ORD-009442,CUST-1508,14 Oct 2023,AUS,Books,Water Bottle,7,64.47,451.29,cancelled,Cash,False
ORD-025046,,2022-04-22,,,Sunglasses,3,,,Pending,PayPal,0
ORD-005043,CUST-0561,2024-06-06,DE,SPORTS,Monitor Stand,5,£131.99,659.95,shipped,PayPal,TRUE
ORD-021565,CUST-7066,10-31-2022,DE,clothing ,LED Strip Lights,6,223.57,1341.42,shipped,Credit Card,No
ORD-008443,CUST-6043,2023-06-13,AUS,books,Bluetooth Speaker,8,256.09,1496.66,delivered,Bank Transfer,N
ORD-023826,CUST-0582,11-27-2022,CANADA,clothing ,USB Hub,9,258.33,2324.97,Cancelled,PayPal,N
ORD-024563,CUST-0703,2024-01-20,U.S.A,Books,Backpack,9,214.69,1932.21,Shipped,Credit Card,no
ORD-048076,CUST-2969,03-14-2024,USA,Sports ,Phone Case,9,236.67,2130.03,pending,Credit Card,Yes
ORD-006690,CUST-7294,21/11/2023,UK,SPORTS,Desk Lamp,0,$175.86,0.0,shipped,Credit Card,True
ORD-040408,CUST-0984,31/07/2023,Canada,Home and Garden,Office Chair,4,77.48,309.92,Shipped,Credit Card,no
ORD-029315,CUST-5259,2022-08-28,U.S.A,ELECTRONICS,Running Shoes,5,73.31,366.55,pending,PayPal,Y
ORD-007593,,2023-05-03,,,USB Hub,5,,1188.4,Pending,PayPal,No
ORD-041813,CUST-3771,04-16-2024,germany,electronics,Mechanical Keyboard,5,59.19,295.95,delivered,Bank Transfer,Y
ORD-014505,CUST-1828,2023-05-03,germany,ELECTRONICS,Notebook Set,4,"$1,619.15",6476.6,Pending,Cash,N
ORD-016689,CUST-3186,10-06-2022,australia,Sports ,Mechanical Keyboard,6,$207.51,1245.06,delivered,Credit Card,True
ORD-000812,CUST-0379,2022-12-26,Canada,Sports,Resistance Bands,3,232.47,697.41,delivered,Cash,Yes
ORD-018347,CUST-7287,"June 12, 2024",canada,Books,Coffee Table,7,55.45,388.15,pending,Credit Card,Yes
ORD-045025,CUST-1890,02-05-2024,U.K.,clothing ,Monitor Stand,2,181.97,363.94,Cancelled,Cash,Y
ORD-045324,CUST-2893,07-22-2022,United Kingdom,BOOKS,Mechanical Keyboard,4,93.41,373.64,Delivered,Credit Card,False
ORD-023365,CUST-4793,2022-11-30,U.S.A,Sports,USB Hub,4,£118.44,473.76,Cancelled,Cash,FALSE
ORD-014607,CUST-2605,01/12/2023,US,Home & Garden,USB Hub,9,$286.39,2577.51,cancelled,Cash,Y
ORD-033010,,03-10-2023,,,Water Bottle,6,,867.55,Cancelled,Cash,False
ORD-048441,CUST-2689,18/08/2023,Canada,electronics,Backpack,1,"$1,918.19",1918.19,shipped,PayPal,True
ORD-022808,CUST-2221,06-30-2022,,,USB Hub,5,210.05,1050.25,Shipped,PayPal,Y
ORD-019883,CUST-3934,01 Jul 2022,AUS, clothing,Mechanical Keyboard,1,£61.79,61.79,Cancelled,Cash,Yes
ORD-041700,CUST-7103,04/04/2024,CANADA,Home and Garden,Office Chair,9,£126.04,1134.36,Delivered,Bank Transfer,1
ORD-031571,CUST-1451,"June 30, 2022",Germany,,Laptop Stand,1,$206.51,206.51,cancelled,PayPal,1
ORD-043087,CUST-6361,05 May 2022,Canada,,Running Shoes,4,£254.64,1018.56,shipped,Cash,True
ORD-038023,CUST-4709,17/01/2024,Canada,Books,Backpack,1,293.94,293.94,Delivered,Cash,1
ORD-040798,CUST-1204,2022-08-14,U.K.,Books,Backpack,7,"$1,696.30",11874.1,delivered,PayPal,Yes
ORD-027457,CUST-7611,2022-03-20,US,SPORTS,Wireless Headphones,4,198.43,793.72,delivered,Bank Transfer,False
ORD-002631,CUST-5557,12 Aug 2023,UK,Sports,Running Shoes,1,136.23,136.23,Delivered,Credit Card,True
ORD-024394,CUST-6129,"April 15, 2022",canada,electronics,Office Chair,8,$193.28,1469.28,Shipped,PayPal,False
ORD-008676,CUST-1001,05/02/2024,CANADA,clothing ,Bluetooth Speaker,3,"$1,880.70",5642.1,cancelled,Credit Card,No
ORD-009392,,2023-11-24,,,LED Strip Lights,6,,1491.3,pending,PayPal,Y
ORD-001619,CUST-2720,2022-10-22,canada,ELECTRONICS,Water Bottle,6,33.98,203.88,cancelled,Credit Card,False
ORD-005712,CUST-7527,01-25-2023,U.S.A,Home & Garden,Desk Lamp,8,£39.09,312.72,delivered,Cash,TRUE
ORD-010811,,04/02/2023,,,Resistance Bands,2,,,cancelled,Credit Card,1
ORD-011661,CUST-2152,01-11-2024,australia, clothing,Resistance Bands,9,108.9,980.1,cancelled,Credit Card,yes
ORD-005546,,"September 06, 2022",,,Phone Case,8,,,DELIVERED,PayPal,no
ORD-020095,CUST-6782,20 Jul 2023,UK,home & garden,Water Bottle,3,40.03,120.09,Delivered,PayPal,False
ORD-009184,,07-17-2023,,,Resistance Bands,3,,,DELIVERED,Bank Transfer,yes
ORD-012614,CUST-6243,12/04/2024,United States,home & garden,LED Strip Lights,9,254.33,2288.97,pending,Cash,False
ORD-011869,,12-17-2023,,,Desk Lamp,5,,,Delivered,PayPal,False
ORD-036212,CUST-5617,26/06/2022,United Kingdom,electronics,Office Chair,4,£68.48,273.92,cancelled,Cash,no
ORD-007842,,12 Aug 2022,,,Notebook Set,7,,,cancelled,PayPal,1
ORD-041207,CUST-5668,01-02-2023,U.K.,books,Coffee Table,2,103.76,207.52,Shipped,Bank Transfer,no
ORD-006557,,2023-09-20,,,Mechanical Keyboard,9,,,Pending,Cash,False
ORD-030495,CUST-4186,07-29-2022,germany,ELECTRONICS,Yoga Mat,6,178.11,1068.66,Shipped,PayPal,yes
ORD-016831,CUST-2714,2023-04-19,canada,ELECTRONICS,Notebook Set,1,67.0,44.31,shipped,Cash,TRUE
ORD-041567,CUST-3243,22/02/2023,United Kingdom,clothing ,Python Programming Book,8,170.5,1364.0,Cancelled,PayPal,N
ORD-045877,,21/09/2022,,,USB Hub,8,,1536.48,delivered,Credit Card,TRUE
ORD-010122,CUST-3922,"July 07, 2022",U.K.,clothing ,USB Hub,9,264.14,2377.26,cancelled,Credit Card,True
ORD-004223,CUST-7271,04-28-2023,U.S.A,home & garden,Wireless Headphones,8,$240.5,1924.0,DELIVERED,Cash,no
ORD-034243,CUST-1210,07-24-2023,Germany,Home and Garden,Resistance Bands,8,250.45,2003.6,DELIVERED,Cash,True
ORD-008240,CUST-3862,11-20-2023,United States,Home and Garden,USB Hub,5,100.89,504.45,pending,PayPal,True
ORD-009952,,"January 05, 2024",,,Office Chair,1,,,delivered,PayPal,TRUE
ORD-009507,,"April 04, 2024",,,Coffee Table,4,,,cancelled,PayPal,TRUE
ORD-001062,CUST-4741,09-15-2022,Germany,Sports,USB Hub,9,$144.89,1304.01,shipped,Bank Transfer,yes
ORD-012470,CUST-3195,06-29-2022,USA,,Resistance Bands,4,£104.22,416.88,delivered,Cash,No
ORD-047389,CUST-5566,12-29-2022,CANADA, clothing,Wireless Headphones,4,183.65,734.6,Shipped,Bank Transfer,Yes
ORD-046732,CUST-4064,02-18-2022,AUS,BOOKS,LED Strip Lights,2,37.25,74.5,Pending,Cash,Y
ORD-047322,CUST-2837,02-03-2023,germany,Books,Phone Case,7,£55.23,386.61,cancelled,Bank Transfer,False
ORD-025387,CUST-1848,2022-05-28,,,Desk Lamp,2,$73.62,147.24,Delivered,Bank Transfer,True
ORD-043578,CUST-4210,05-07-2023,US,Clothing,Laptop Stand,4,181.91,727.64,cancelled,Bank Transfer,Y
ORD-019558,CUST-4901,14 Jan 2023,United States, clothing,Phone Case,3,191.98,575.94,Cancelled,Bank Transfer,True
ORD-029948,CUST-4144,2023-04-23,Germany,electronics,Water Bottle,7,£58.36,408.52,shipped,PayPal,N
ORD-025886,CUST-3177,24 Feb 2023,Australia,home & garden,Sunglasses,7,154.74,1083.18,Pending,Bank Transfer,no
ORD-039884,CUST-1456,2024-05-10,CANADA,Sports ,USB Hub,9,264.04,2376.36,pending,Credit Card,Y
ORD-033351,CUST-3599,26 Oct 2023,United Kingdom,Sports,Yoga Mat,4,153.42,613.68,pending,PayPal,False
ORD-022426,,"January 13, 2023",,,Wireless Headphones,5,,,Pending,Bank Transfer,No
ORD-007041,CUST-7851,22/05/2022,DE,Home and Garden,Wireless Headphones,7,206.27,1443.89,delivered,Cash,Y
ORD-011125,,11 May 2022,,,Laptop Stand,8,,,pending,Bank Transfer,True
ORD-022515,CUST-6598,20/03/2024,Germany,Clothing,Sunglasses,9,$19.05,171.45,Pending,Bank Transfer,FALSE
ORD-042635,CUST-4617,20/09/2022,United States,books,Water Bottle,3,£230.21,690.63,delivered,Credit Card,No
ORD-026192,CUST-3330,2024-05-13,U.S.A,Home and Garden,USB Hub,1,£55.09,55.09,Delivered,Cash,False
ORD-033690,CUST-0541,29/04/2024,AUS,BOOKS,Resistance Bands,3,127.88,383.64,cancelled,Credit Card,1
ORD-000211,CUST-1296,"January 14, 2022",germany,SPORTS,Resistance Bands,2,215.34,430.68,Pending,PayPal,N
ORD-021004,CUST-1361,05-17-2023,canada,Home and Garden,Running Shoes,1,£49.24,49.24,Delivered,PayPal,False
ORD-027815,CUST-6184,"August 10, 2023",U.S.A,Sports ,Water Bottle,1,261.9,261.9,cancelled,Cash,True
ORD-024169,CUST-3464,04-16-2024,AUS,BOOKS,Backpack,-2,187.88,-375.76,pending,PayPal,No
ORD-043990,CUST-6218,"September 13, 2022",canada,home & garden,Mechanical Keyboard,4,$122.98,491.92,shipped,Bank Transfer,False
ORD-036772,CUST-2147,"May 21, 2023",DE,clothing ,Office Chair,4,93.13,372.52,shipped,Cash,1
ORD-042032,CUST-6337,07/02/2022,australia,ELECTRONICS,Laptop Stand,1,$206.02,206.02,Shipped,PayPal,False
ORD-009770,CUST-1063,14/02/2022,UK,SPORTS,Phone Case,2,274.66,549.32,pending,Cash,False
ORD-003023,CUST-7597,2022-03-06,U.K.,Home and Garden,Wireless Headphones,3,"$1,183.69",3551.07,Shipped,Credit Card,Yes
ORD-004111,CUST-6262,24/12/2022,Canada,home & garden,LED Strip Lights,4,$110.31,441.24,DELIVERED,Cash,1
ORD-026004,CUST-4925,29/10/2022,Germany,BOOKS,Laptop Stand,5,£293.79,1468.95,Delivered,PayPal,FALSE
ORD-045850,CUST-0355,05-06-2024,AUS,Sports ,Bluetooth Speaker,6,283.27,1699.62,shipped,Bank Transfer,yes
ORD-046937,CUST-7446,06-23-2022,canada,Electronics,Laptop Stand,8,£176.94,1415.52,Shipped,Cash,No
ORD-007977,CUST-5376,08-26-2022,canada,,Sunglasses,8,15.43,123.44,Delivered,Cash,yes
ORD-027423,CUST-4838,13/07/2022,DE,SPORTS,Running Shoes,8,$80.98,647.84,pending,Credit Card,TRUE
ORD-011307,CUST-7356,09-20-2023,DE,home & garden,Phone Case,2,60.09,120.18,Shipped,Credit Card,0
ORD-038014,CUST-1960,09-23-2022,United Kingdom,electronics,Wireless Headphones,3,$252.49,1101.03,Delivered,Credit Card,False
ORD-027312,CUST-4523,09/04/2022,DE,,Wireless Headphones,5,57.82,289.1,Pending,Credit Card,yes
ORD-044441,CUST-6626,2023-12-29,Australia,clothing ,Wireless Headphones,7,$195.08,1957.43,cancelled,PayPal,0
ORD-025115,CUST-0518,01/03/2023,United States,clothing ,Desk Lamp,9,167.16,1504.44,Shipped,Cash,1
ORD-021898,CUST-1464,2022-11-15,United States,clothing ,Office Chair,2,$138.03,276.06,pending,Cash,False
ORD-009056,CUST-6391,12/06/2023,Germany,Sports ,Desk Lamp,3,£47.92,143.76,cancelled,PayPal,Yes
ORD-038250,,07/12/2022,,,Sunglasses,0,,,shipped,Cash,No
ORD-028995,CUST-2833,06/01/2022,australia,SPORTS,Coffee Table,9,$170.45,1534.05,cancelled,PayPal,FALSE
ORD-028910,CUST-3318,27/09/2023,australia,Books,Backpack,5,97.75,488.75,shipped,Cash,False
ORD-018895,CUST-7186,"October 16, 2022",US,clothing ,Resistance Bands,8,"$1,043.44",8347.52,shipped,PayPal,0
ORD-005565,CUST-3496,10 Apr 2022,Canada,Home & Garden,Mechanical Keyboard,3,£80.59,241.77,shipped,Credit Card,Yes
ORD-009225,CUST-5695,2023-02-02,Australia,Books,Bluetooth Speaker,5,£229.88,1149.4,cancelled,Bank Transfer,True
ORD-009977,CUST-0714,"June 18, 2023",germany,books,Wireless Headphones,8,$122.98,983.84,Pending,Cash,0
ORD-046470,CUST-3290,2023-12-05,Germany,clothing ,Resistance Bands,4,"$1,168.07",4672.28,delivered,Credit Card,no
ORD-015518,CUST-2961,2023-10-20,USA,Home & Garden,Monitor Stand,4,168.57,674.28,delivered,PayPal,True
ORD-024871,CUST-5540,2023-04-08,canada,Sports ,Monitor Stand,5,244.94,1859.84,Shipped,Cash,True
ORD-009554,,2024-02-04,,,Coffee Table,0,,,Pending,PayPal,FALSE
ORD-012396,CUST-0304,2023-08-29,U.K.,Sports,Desk Lamp,1,162.68,162.68,DELIVERED,Bank Transfer,N
ORD-045760,CUST-5291,2022-08-29,australia,home & garden,Wireless Headphones,3,210.09,630.27,Pending,Credit Card,N
ORD-014400,CUST-0842,"February 04, 2022",germany,electronics,Resistance Bands,9,$165.78,1492.02,Cancelled,Credit Card,FALSE
ORD-036916,CUST-1310,"May 08, 2024",CANADA,Books,Phone Case,5,$9.21,46.05,Shipped,Bank Transfer,FALSE
ORD-046433,CUST-7101,05/12/2023,USA,Home & Garden,Running Shoes,7,229.42,1605.94,Shipped,PayPal,Yes
ORD-034201,CUST-6682,27/07/2022,canada,BOOKS,USB Hub,4,141.64,566.56,shipped,PayPal,1
ORD-003032,CUST-1647,03 Jun 2024,United States,books,Monitor Stand,3,108.53,325.59,DELIVERED,Cash,FALSE
ORD-006649,CUST-7430,01/04/2023,UK,home & garden,USB Hub,6,"$1,993.14",11958.84,cancelled,PayPal,True
ORD-046301,CUST-6993,2024-05-02,Australia,Home & Garden,Bluetooth Speaker,3,$207.44,622.32,cancelled,Bank Transfer,No
ORD-023250,CUST-2429,02-25-2024,U.K.,Clothing,USB Hub,4,70.32,281.28,shipped,Credit Card,False
ORD-000117,CUST-3787,07-29-2022,US,Sports ,Backpack,4,160.49,873.5,delivered,PayPal,1
